"","SYMBOL","GENENAME","ENTREZID","logFC","logCPM","F","PValue","FDR","direction"
"ENSMUSG00000052302","Tbc1d30","TBC1 domain family, member 30",74694,2.07664026384979,4.23939109732886,9.57485448500582,0.00441760037435392,0.0330086289443692,"up"
"ENSMUSG00000025357","Dgka","diacylglycerol kinase, alpha",13139,-0.95918038071978,3.3862854800716,9.5736985948273,0.004419669466143,0.0330086289443692,"down"
"ENSMUSG00000049999","Ppp1r3d","protein phosphatase 1, regulatory subunit 3D",228966,-2.23055021479104,-0.358979959506195,9.57120941893859,0.00442412876051064,0.0330264426880501,"down"
"ENSMUSG00000091931","Gon7","GON7 subunit of KEOPS complex",100233175,-1.18927287679653,2.37373388509711,9.56554291241075,0.00443429834761643,0.0330868475112917,"down"
"ENSMUSG00000024604","Rbm22","RNA binding motif protein 22",66810,-0.64964910787518,4.6839212244006,9.55523605652561,0.00445286087347034,0.0331645772828869,"down"
"ENSMUSG00000003031","Cdkn1b","cyclin-dependent kinase inhibitor 1B",12576,-0.712867577013308,4.37926718135315,9.5548651086986,0.00445353051349471,0.0331645772828869,"down"
"ENSMUSG00000019920","Lims1","LIM and senescent cell antigen-like domains 1",110829,-1.17452736971332,4.12453740662232,9.55453580941723,0.0044541250604081,0.0331645772828869,"down"
"ENSMUSG00000015501","Hivep2","human immunodeficiency virus type I enhancer binding protein 2",15273,-1.28260150478875,3.57681755687851,9.55352943519206,0.00445594259306661,0.0331645772828869,"down"
"ENSMUSG00000059908","Mug1","murinoglobulin 1",17836,-2.14860771560395,10.530783933533,9.55324028506807,0.00445646495273848,0.0331645772828869,"down"
"ENSMUSG00000074211","Sdhaf1","succinate dehydrogenase complex assembly factor 1",68332,-0.736000908329651,3.96326818012739,9.55196906885751,0.00445876223568262,0.0331645772828869,"down"
"ENSMUSG00000036932","Aifm1","apoptosis-inducing factor, mitochondrion-associated 1",26926,1.00896657075181,6.78560758620888,9.55096545742239,0.00446057682190205,0.0331645772828869,"up"
"ENSMUSG00000028703","Lrrc41","leucine rich repeat containing 41",230654,0.575901349205972,5.39424462717645,9.55052239067099,0.00446137816617119,0.0331645772828869,"up"
"ENSMUSG00000063765","Chadl","chondroadherin-like",214685,-2.13405140074487,-0.0162761501138852,9.54520055633862,0.00447101559685505,0.0332207099154097,"down"
"ENSMUSG00000078554","Fam229a","family with sequence similarity 229, member A",68233,-4.22550854688541,-1.12608784711715,9.53785540598329,0.00448435415957247,0.0333042776505935,"down"
"ENSMUSG00000061848","Gm5805","40S ribosomal protein S14",102634709,-2.55651223849394,-0.161053634205316,9.53525949925802,0.00448907854957092,0.0333050614090087,"down"
"ENSMUSG00000030805","Stx4a","syntaxin 4A (placental)",20909,-0.904060320795345,5.25108798838987,9.5351075752498,0.0044893552088538,0.0333050614090087,"down"
"ENSMUSG00000027329","Spef1","sperm flagellar 1",70997,-1.97581789340342,1.84453993158551,9.53435025763164,0.00449073458802623,0.0333050614090087,"down"
"ENSMUSG00000031652","N4bp1","NEDD4 binding protein 1",80750,0.553065382154769,4.87749079922509,9.52538882675285,0.00450709185602414,0.033394167111258,"up"
"ENSMUSG00000021687","Scamp1","secretory carrier membrane protein 1",107767,1.07457028170347,6.05743853696667,9.52503998068679,0.00450772990734239,0.033394167111258,"up"
"ENSMUSG00000027439","Gzf1","GDNF-inducible zinc finger protein 1",74533,0.600474819037207,5.90976241028706,9.52201898159259,0.00451325951223495,0.033394167111258,"up"
"ENSMUSG00000022952","Runx1","runt related transcription factor 1",12394,-1.73991297679965,1.62689604574921,9.5219042661028,0.00451346963102583,0.033394167111258,"down"
"ENSMUSG00000072082","Ccnf","cyclin F",12449,1.11320721495804,4.08666291141557,9.52097421644047,0.00451517354912679,0.033394167111258,"up"
"ENSMUSG00000028545","Bend5","BEN domain containing 5",67621,-3.21584219120258,-1.27256744642711,9.51983199510396,0.00451726713459037,0.033394167111258,"down"
"ENSMUSG00000028800","Hdac1","histone deacetylase 1",433759,-0.578008440168332,4.39320487580045,9.51974322899596,0.00451742987864408,0.033394167111258,"down"
"ENSMUSG00000037266","Rsrp1","arginine/serine rich protein 1",27981,-1.39344814373361,9.49190698699379,9.50966587666382,0.00453594708648828,0.0335004290266845,"down"
"ENSMUSG00000024691","Fam111a","family with sequence similarity 111, member A",107373,-1.3188868234561,2.70238138271747,9.50963042677445,0.0045360123708806,0.0335004290266845,"down"
"ENSMUSG00000038039","Gcc2","GRIP and coiled-coil domain containing 2",70297,1.83231575200653,2.75477266435728,9.49963511072966,0.00455446038137128,0.0336115917924012,"up"
"ENSMUSG00000032744","Heyl","hairy/enhancer-of-split related with YRPW motif-like",56198,-1.83527848528349,2.13931046333943,9.4991889403176,0.00455528575569942,0.0336115917924012,"down"
"ENSMUSG00000024019","Cmtr1","cap methyltransferase 1",74157,-0.916052423099082,3.62722805954468,9.49647346205114,0.00456031263715849,0.033633097786695,"down"
"ENSMUSG00000025236","Adpgk","ADP-dependent glucokinase",72141,-0.672316829965157,4.76602857079349,9.49131540454668,0.00456987776889881,0.0336880387565629,"down"
"ENSMUSG00000003934","Efnb3","ephrin B3",13643,-2.83616096824109,-0.125969260227285,9.48805027161862,0.00457594388357078,0.0337171469033306,"down"
"ENSMUSG00000030036","Mogs","mannosyl-oligosaccharide glucosidase",57377,0.90433150741399,5.31587397892625,9.48594824883657,0.00457985373419196,0.0337252194780853,"up"
"ENSMUSG00000006390","Elovl1","elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 1",54325,0.605572953778603,5.78811009820036,9.485184359739,0.00458127549652066,0.0337252194780853,"up"
"ENSMUSG00000039414","Heatr5b","HEAT repeat containing 5B",320473,1.01618048303117,4.13266920492208,9.47932109748205,0.00459220422656908,0.0337831478889621,"up"
"ENSMUSG00000027288","Zfp106","zinc finger protein 106",20402,0.986575527934426,6.76850672562404,9.47795250557103,0.00459475925465814,0.0337831478889621,"up"
"ENSMUSG00000006764","Tph2","tryptophan hydroxylase 2",216343,-3.62074615766836,-1.88110074253207,9.47755077706754,0.00459550953510595,0.0337831478889621,"down"
"ENSMUSG00000022236","Ropn1l","ropporin 1-like",252967,-0.927288062009377,3.71935578291617,9.47429043817722,0.00460160355616591,0.0338123366058282,"down"
"ENSMUSG00000028233","Tgs1","trimethylguanosine synthase 1",116940,-0.653913846506202,4.0202112243052,9.46701902014499,0.00461522639773085,0.0338877546094241,"down"
"ENSMUSG00000037752","Xkr8","X-linked Kx blood group related 8",381560,1.04853364542045,2.95785932373556,9.4665408173619,0.00461612383017276,0.0338877546094241,"up"
"ENSMUSG00000069972","Rps13-ps2","ribosomal protein S13, pseudogene 2",100039924,-2.28482299348389,0.657351236791627,9.46396904475696,0.00462095346197756,0.0339074742931483,"down"
"ENSMUSG00000009115","Spatc1l","spermatogenesis and centriole associated 1 like",76573,-3.91452726846134,-0.916354732505918,9.46247297535376,0.00462376550748521,0.0339074742931483,"down"
"ENSMUSG00000048583","Igf2","insulin-like growth factor 2",16002,2.67557564620541,0.901132355047986,9.46171102307224,0.00462519840260743,0.0339074742931483,"up"
"ENSMUSG00000015214","Mtmr1","myotubularin related protein 1",53332,0.95863836639045,5.43259464832543,9.45254585747876,0.0046424717748266,0.034004671726204,"up"
"ENSMUSG00000068747","Sort1","sortilin 1",20661,1.22666652849254,5.03235167562336,9.45241023750344,0.004642727898811,0.034004671726204,"up"
"ENSMUSG00000036155","Mgat5","mannoside acetylglucosaminyltransferase 5",107895,1.1927356829058,4.2128293808899,9.44755230050067,0.00465191241967947,0.0340562765326695,"up"
"ENSMUSG00000039908","Slc26a11","solute carrier family 26, member 11",268512,-0.659470801732603,3.51258798393388,9.44507188596604,0.00465660953564025,0.0340749970753675,"down"
"ENSMUSG00000025044","Msr1","macrophage scavenger receptor 1",20288,-1.59194777507781,4.61636675174226,9.44373444311636,0.00465914435915525,0.0340778849934906,"down"
"ENSMUSG00000020483","Dynll2","dynein light chain LC8-type 2",68097,0.818335265410112,7.53224465757016,9.43605603960616,0.00467372601553403,0.0341688426746319,"up"
"ENSMUSG00000003518","Dusp3","dual specificity phosphatase 3 (vaccinia virus phosphatase VH1-related)",72349,0.539232314416122,5.88710114164564,9.43111116055834,0.00468314274980211,0.034216684931704,"up"
"ENSMUSG00000035168","Tanc1","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1",66860,1.08682944544924,4.87901879170952,9.42998238837267,0.00468529519737862,0.034216684931704,"up"
"ENSMUSG00000029016","Clcn6","chloride channel, voltage-sensitive 6",26372,-0.942260160980513,2.6987546676336,9.42797966353757,0.00468911681767469,0.034216684931704,"down"
"ENSMUSG00000038473","Nos1ap","nitric oxide synthase 1 (neuronal) adaptor protein",70729,1.83619783999967,0.863859440206129,9.42767713129427,0.00468969440642933,0.034216684931704,"up"
"ENSMUSG00000037111","Setd7","SET domain containing (lysine methyltransferase) 7",73251,0.7520579552374,4.1115904071249,9.42698586011294,0.00469101445744582,0.034216684931704,"up"
"ENSMUSG00000075012","Fjx1","four jointed box 1",14221,-3.38422843519327,-0.901838809592056,9.42543359605365,0.00469398012727334,0.0342226399114347,"down"
"ENSMUSG00000028328","Tmod1","tropomodulin 1",21916,-2.94715161104438,-1.04541065604699,9.42421101440531,0.00469631735430829,0.0342240097174604,"down"
"ENSMUSG00000001441","Npepps","aminopeptidase puromycin sensitive",19155,0.717668410658202,5.15180186125648,9.42079575251902,0.00470285304398287,0.0342425431831004,"up"
"ENSMUSG00000044934","Zfp367","zinc finger protein 367",238673,-1.29161609000749,3.50387298493383,9.42063464903044,0.00470316158647494,0.0342425431831004,"down"
"ENSMUSG00000052539","Magi3","membrane associated guanylate kinase, WW and PDZ domain containing 3",99470,1.3272437302604,4.93457906931232,9.41763720759733,0.00470890623462749,0.0342686992568434,"up"
"ENSMUSG00000051339","2900026A02Rik","RIKEN cDNA 2900026A02 gene",243219,1.04105947920139,6.17752851596754,9.41434998229304,0.00471521500125565,0.0342989348857897,"up"
"ENSMUSG00000022353","Mtss1","MTSS I-BAR domain containing 1",211401,1.10703449642318,7.15877443696499,9.40953439326642,0.00472447351005242,0.0343394276957424,"up"
"ENSMUSG00000029649","Pomp","proteasome maturation protein",66537,-0.594194148602696,7.25833143199653,9.40876109663211,0.00472596209415589,0.0343394276957424,"down"
"ENSMUSG00000010663","Fads1","fatty acid desaturase 1",76267,-1.96841467864509,8.04729227306138,9.40809148743829,0.00472725149212255,0.0343394276957424,"down"
"ENSMUSG00000023050","Map3k12","mitogen-activated protein kinase kinase kinase 12",26404,-1.45163178897429,1.63112748727758,9.40454288861819,0.00473409103223124,0.0343734297793972,"down"
"ENSMUSG00000063442","Gm7117","60S ribosomal protein L12 pseudogene",105246638,-3.59438832791827,-0.874718540363277,9.4031808904908,0.0047367189832021,0.034376835172984,"down"
"ENSMUSG00000020346","Mgat1","mannoside acetylglucosaminyltransferase 1",17308,0.469113857992151,6.30666778532301,9.39707280727782,0.00474852387702227,0.0344337444604154,"up"
"ENSMUSG00000021661","Ankra2","ankyrin repeat, family A (RFXANK-like), 2",68558,-0.782984441672688,4.01180765719579,9.39688598815016,0.00474888543836414,0.0344337444604154,"down"
"ENSMUSG00000023781","Hes7","hes family bHLH transcription factor 7",84653,-3.97055800647749,-1.80179853414758,9.38871190913786,0.00476473442917782,0.0345329386963124,"down"
"ENSMUSG00000039646","Vasn","vasorin",246154,-0.937048487360517,3.37414784838802,9.38660092918887,0.00476883678417092,0.0345469463668579,"down"
"ENSMUSG00000041958","Pigs","phosphatidylinositol glycan anchor biosynthesis, class S",276846,0.85757108642344,4.6994532217324,9.38460702600165,0.00477271513422754,0.0345526332538757,"up"
"ENSMUSG00000059820","Nkapd1","NKAP domain containing 1",270156,-0.688936386878526,3.41508202532358,9.38396649286116,0.00477396176339424,0.0345526332538757,"down"
"ENSMUSG00000038274","Fau","Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (fox derived)",14109,-0.746729520295329,7.36794634033011,9.38178785139404,0.00477820455746673,0.0345647386458654,"down"
"ENSMUSG00000019715","Gle1","GLE1 RNA export mediator (yeast)",74412,0.632623244890849,5.56528018876058,9.38087895776551,0.00477997578962479,0.0345647386458654,"up"
"ENSMUSG00000024421","Lama3","laminin, alpha 3",16774,4.09800212023906,3.63791263949713,9.37697515133696,0.00478759153794106,0.0346040944433207,"up"
"ENSMUSG00000003534","Ddr1","discoidin domain receptor family, member 1",12305,1.33732491754449,3.97731959542579,9.37435859734891,0.00479270340710813,0.0346173768330061,"up"
"ENSMUSG00000025862","Stag2","stromal antigen 2",20843,1.13667365442482,5.74346576366614,9.3729134203173,0.00479552933386048,0.0346173768330061,"up"
"ENSMUSG00000028955","Vamp3","vesicle-associated membrane protein 3",22319,-0.738650499689572,4.19520338039629,9.37269768243631,0.00479595134670674,0.0346173768330061,"down"
"ENSMUSG00000021999","Cpb2","carboxypeptidase B2 (plasma)",56373,1.1819723572546,9.153042573104,9.37117045575094,0.00479893996242349,0.0346232537479245,"up"
"ENSMUSG00000039735","Fnbp1l","formin binding protein 1-like",214459,0.937776187731816,4.80948373133786,9.36747626316815,0.00480617744221287,0.0346597660382045,"up"
"ENSMUSG00000021557","Agtpbp1","ATP/GTP binding protein 1",67269,-0.673566787771643,3.38783578779586,9.36151711714335,0.00481787724969217,0.0347102961276942,"down"
"ENSMUSG00000042743","Sgtb","small glutamine-rich tetratricopeptide repeat (TPR)-containing, beta",218544,1.8706651767923,2.29685508983833,9.3605915333276,0.00481969724964775,0.0347102961276942,"up"
"ENSMUSG00000010392","Gosr1","golgi SNAP receptor complex member 1",53334,0.637368240693502,5.55742310969713,9.3605779483275,0.00481972396774049,0.0347102961276942,"up"
"ENSMUSG00000071203","Naip5","NLR family, apoptosis inhibitory protein 5",17951,-1.88588071287455,3.21783310786713,9.35779801419418,0.00482519473959384,0.0347339854604669,"down"
"ENSMUSG00000054889","Dsp","desmoplakin",109620,1.77425129190068,5.75104809966632,9.35390102286526,0.00483287515667624,0.0347735522457098,"up"
"ENSMUSG00000022204","Ngdn","neuroguidin, EIF4E binding protein",68966,-0.624222269845354,4.75288827766765,9.35123592890711,0.00483813530687158,0.0347818099778012,"down"
"ENSMUSG00000002205","Vrk3","vaccinia related kinase 3",101568,0.527683586935449,5.054283302411,9.35110616733994,0.00483839157827229,0.0347818099778012,"up"
"ENSMUSG00000029165","Agbl5","ATP/GTP binding protein-like 5",231093,-0.980595439532852,2.80083852543837,9.34253275843715,0.004855356191954,0.0348725421820136,"down"
"ENSMUSG00000054474","Thnsl2","threonine synthase-like 2 (bacterial)",232078,1.19861733264938,6.40086854791362,9.34251408820731,0.00485539320589864,0.0348725421820136,"up"
"ENSMUSG00000071656","Lrrn4cl","LRRN4 C-terminal like",68852,-2.23116591465676,-0.878738819931889,9.33977302792363,0.00486083070893925,0.0348958554456446,"down"
"ENSMUSG00000027435","Cd93","CD93 antigen",17064,-1.38008154301632,3.70861685736916,9.33547832551496,0.00486936348189436,0.0349185410733276,"down"
"ENSMUSG00000034422","Parp14","poly (ADP-ribose) polymerase family, member 14",547253,0.97644149292287,5.81525242765889,9.33527964351062,0.00486975861866085,0.0349185410733276,"up"
"ENSMUSG00000049608","Gpr55","G protein-coupled receptor 55",227326,1.85709703684496,1.15122089912762,9.33487192249534,0.00487056959893617,0.0349185410733276,"up"
"ENSMUSG00000037784","Dzip1l","DAZ interacting protein 1-like",72507,-1.72760555127166,0.70746457817529,9.33056480152269,0.00487914565334978,0.0349642827355034,"down"
"ENSMUSG00000032119","Hinfp","histone H4 transcription factor",102423,-0.70667682400418,4.3315017006418,9.32777015321722,0.00488471892584384,0.034988474789119,"down"
"ENSMUSG00000024074","Crim1","cysteine rich transmembrane BMP regulator 1 (chordin like)",50766,1.54974914300692,4.58204102114102,9.326554193068,0.00488714602777518,0.0349901196943634,"up"
"ENSMUSG00000030022","Adamts9","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9",101401,-1.88910268835235,2.25022047422829,9.31107760834494,0.00491815232106477,0.0351962873745233,"down"
"ENSMUSG00000028758","Kif17","kinesin family member 17",16559,-2.51426652363163,-1.07397818224346,9.30646499861129,0.00492743456529329,0.0352468735773428,"down"
"ENSMUSG00000015461","Atf6b","activating transcription factor 6 beta",12915,0.504232003289852,4.65881882964316,9.30512108324785,0.00493014258127538,0.0352504087658949,"up"
"ENSMUSG00000005947","Itgae","integrin alpha E, epithelial-associated",16407,-2.65999983264086,-0.131538759420075,9.30171920681321,0.00493700464159593,0.0352836287738474,"down"
"ENSMUSG00000020812","Snhg16","small nucleolar RNA host gene 16",66293,-1.29374797389616,2.95483288925202,9.29455419178292,0.00495149136525746,0.0353677411078551,"down"
"ENSMUSG00000037526","Atg14","autophagy related 14",100504663,-0.960292431018905,4.95524795583314,9.2937025819435,0.00495321627020767,0.0353677411078551,"down"
"ENSMUSG00000050390","C77080","expressed sequence C77080",97130,1.73795108605493,6.2505320145327,9.28557854048658,0.00496970400319403,0.0354695638022674,"up"
"ENSMUSG00000044788","Fads6","fatty acid desaturase domain family, member 6",328035,1.53342046887122,6.81461465922929,9.28349627055289,0.00497393953859196,0.035483888563172,"up"
"ENSMUSG00000039199","Zdhhc1","zinc finger, DHHC domain containing 1",70796,-1.33649387274719,2.46700876216735,9.2817390622619,0.00497751691184914,0.0354874582955639,"down"
"ENSMUSG00000055850","Rnf181","ring finger protein 181",66510,1.63842747354056,4.25292850705054,9.28079391784996,0.00497944221631662,0.0354874582955639,"up"
"ENSMUSG00000054237","Fra10ac1","FRA10AC1 homolog (human)",70567,-0.857138190691299,4.05221183544059,9.27996766240903,0.00498112599953434,0.0354874582955639,"down"
"ENSMUSG00000033735","Spr","sepiapterin reductase",20751,1.18669009599989,6.85662357340195,9.27435551791327,0.00499257904313222,0.0355531467369384,"up"
"ENSMUSG00000042759","Apobr","apolipoprotein B receptor",171504,-1.63974356542702,2.56390726022,9.27206966196297,0.00499725210588424,0.0355705164425547,"down"
"ENSMUSG00000058793","Cds2","CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2",110911,0.994497655539043,7.61934230301486,9.27076059196843,0.0049999304226001,0.0355727892117455,"up"
"ENSMUSG00000034509","Mad2l1bp","MAD2L1 binding protein",66591,-0.792472021587801,3.66904785771138,9.26973027892766,0.00500203950543856,0.0355727892117455,"down"
"ENSMUSG00000095335","Igkv3-5","immunoglobulin kappa chain variable 3-5",667940,5.89094756065241,-0.468313650405209,9.26481980891628,0.0050121046491848,0.0356213230492268,"up"
"ENSMUSG00000062456","Rpl9-ps6","ribosomal protein L9, pseudogene 6",100042823,-2.45139080779694,2.08501364394835,9.26421870895616,0.00501333824991001,0.0356213230492268,"down"
"ENSMUSG00000028339","Col15a1","collagen, type XV, alpha 1",12819,-1.07142298261183,2.96849038846242,9.26224431716118,0.00501739248994993,0.0356342286429406,"down"
"ENSMUSG00000016503","Gtf3a","general transcription factor III A",66596,-0.557298493493753,3.8584157963406,9.25350831374726,0.00503537380461387,0.0357370272037027,"down"
"ENSMUSG00000032898","Fbxo21","F-box protein 21",231670,1.75386006264852,7.14628841116981,9.25303233009851,0.00503635552628958,0.0357370272037027,"up"
"ENSMUSG00000028126","Pip5k1a","phosphatidylinositol-4-phosphate 5-kinase, type 1 alpha",18720,-0.839870135073342,4.54014908719269,9.25073356505295,0.00504109967673645,0.0357547573063138,"down"
"ENSMUSG00000034667","Xpot","exportin, tRNA (nuclear export receptor for tRNAs)",73192,0.759435889760918,6.27804283934465,9.24944583797477,0.00504375938168869,0.0357576939602088,"up"
"ENSMUSG00000035093","Secisbp2l","SECIS binding protein 2-like",70354,0.743547885379822,6.01599289841893,9.24665051937342,0.00504953814162126,0.0357745003410178,"up"
"ENSMUSG00000025583","Rptor","regulatory associated protein of MTOR, complex 1",74370,0.80667979456574,5.2376135846004,9.24612593062064,0.00505062342313685,0.0357745003410178,"up"
"ENSMUSG00000004880","Lbr","lamin B receptor",98386,-0.867246707490618,3.91536362889207,9.24249876488986,0.00505813431035232,0.0358117708420365,"down"
"ENSMUSG00000025733","Rhot2","ras homolog family member T2",214952,-0.634121194631292,4.99223170538777,9.2411407820523,0.00506094944287616,0.0358157768795187,"down"
"ENSMUSG00000061615","H2ac4","H2A clustered histone 4",319172,3.32053676194984,-1.50271398267334,9.23744676290021,0.00506861583465136,0.0358540959285445,"up"
"ENSMUSG00000040234","Tm7sf3","transmembrane 7 superfamily member 3",67623,0.976721110692521,6.3445048232685,9.23466026560389,0.00507440712810125,0.0358791228688971,"up"
"ENSMUSG00000027562","Car2","carbonic anhydrase 2",12349,1.62128546943441,5.018699914494,9.23316748998666,0.0050775125761655,0.035884368328363,"up"
"ENSMUSG00000041734","Kirrel","kirre like nephrin family adhesion molecule 1",170643,-1.49342764211089,2.01605255639782,9.23177752067893,0.0050804060066879,0.035884368328363,"down"
"ENSMUSG00000041936","Agrn","agrin",11603,-0.856694054193525,5.95220466888736,9.22877402014272,0.0050866643513205,0.035884368328363,"down"
"ENSMUSG00000079357","Gm11100","predicted gene 11100",102633458,2.78982574749091,-1.79219545761496,9.22762982926008,0.00508905068086737,0.035884368328363,"up"
"ENSMUSG00000034659","Tmem109","transmembrane protein 109",68539,0.897052386607844,5.07834132464901,9.22747506984896,0.00508937354093936,0.035884368328363,"up"
"ENSMUSG00000034266","Batf","basic leucine zipper transcription factor, ATF-like",53314,-1.762850492898,0.5107188373082,9.22657448998719,0.00509125277701266,0.035884368328363,"down"
"ENSMUSG00000019528","Gyg","glycogenin",27357,0.797997188751965,3.47738690657574,9.22615987333702,0.00509211820863159,0.035884368328363,"up"
"ENSMUSG00000017778","Cox7c","cytochrome c oxidase subunit 7C",12867,-1.31160923488133,7.2718491322141,9.22565227180441,0.00509317794524275,0.035884368328363,"down"
"ENSMUSG00000022350","Washc5","WASH complex subunit 5",223593,0.838661959471889,5.06689637207732,9.22212513329369,0.00510054827541054,0.0359204025605316,"up"
"ENSMUSG00000028551","Cdkn2c","cyclin dependent kinase inhibitor 2C",12580,-1.15829296843546,2.95097626888183,9.21790292503485,0.00510938623522775,0.0359667360846735,"down"
"ENSMUSG00000078453","Abracl","ABRA C-terminal like",73112,-0.703874419443288,3.27417308184008,9.2084863006789,0.00512915704656652,0.0360785910888583,"down"
"ENSMUSG00000061130","Ppm1b","protein phosphatase 1B, magnesium dependent, beta isoform",19043,0.511924465729989,5.80703095324409,9.20817700438429,0.00512980783930008,0.0360785910888583,"up"
"ENSMUSG00000037126","Psd","pleckstrin and Sec7 domain containing",73728,-2.0650181400293,0.16802291666527,9.20321938009632,0.00514025144087721,0.0361223611159544,"down"
"ENSMUSG00000036106","Prr5","proline rich 5 (renal)",109270,0.930007095695059,2.56207803557086,9.20278122963428,0.00514117554513111,0.0361223611159544,"up"
"ENSMUSG00000057103","Nat8f1","N-acetyltransferase 8 (GCN5-related) family member 1",66116,-1.03979652795295,7.45076941123833,9.20199371672667,0.00514283694340694,0.0361223611159544,"down"
"ENSMUSG00000030203","Dusp16","dual specificity phosphatase 16",70686,0.76953724111884,5.40677235590049,9.19591479505545,0.00515568111175954,0.0361810617949831,"up"
"ENSMUSG00000020659","Cbll1","Casitas B-lineage lymphoma-like 1",104836,-1.05088454566309,3.07879928196527,9.19574126573072,0.00515604827244367,0.0361810617949831,"down"
"ENSMUSG00000004937","Sgta","small glutamine-rich tetratricopeptide repeat (TPR)-containing, alpha",52551,0.48184073136765,6.37870340562427,9.19481382546594,0.00515801107043972,0.0361810617949831,"up"
"ENSMUSG00000045658","Pid1","phosphotyrosine interaction domain containing 1",98496,1.1265254096859,6.09914289337763,9.18016373851894,0.0051891236365155,0.0363832741806413,"up"
"ENSMUSG00000096995","2810029C07Rik","RIKEN cDNA 2810029C07 gene",100504687,-1.99606075048499,0.238615435138236,9.17854248759155,0.00519257919051607,0.0363914781912796,"down"
"ENSMUSG00000032009","Sesn3","sestrin 3",75747,1.41833829831538,5.07276934827553,9.1761677310781,0.0051976452797544,0.036410957232525,"up"
"ENSMUSG00000041044","Lrit1","leucine-rich repeat, immunoglobulin-like and transmembrane domains 1",239037,1.63174754197307,4.20946874358211,9.17122964531152,0.00520819690716814,0.0364565608878627,"up"
"ENSMUSG00000030172","Erc1","ELKS/RAB6-interacting/CAST family member 1",111173,1.20610486106957,5.3146170936065,9.17047832111606,0.00520980435990864,0.0364565608878627,"up"
"ENSMUSG00000074452","Pate2","prostate and testis expressed 2",330921,-2.95002762451033,-0.835634523874354,9.16990850385561,0.00521102383852135,0.0364565608878627,"down"
"ENSMUSG00000016487","Ppfibp1","PTPRF interacting protein, binding protein 1 (liprin beta 1)",67533,0.80204138573468,5.60842223247603,9.16669886826036,0.00521789863478379,0.0364886253674406,"up"
"ENSMUSG00000031375","Bgn","biglycan",12111,-1.25725904035164,6.82414091270445,9.16226165997822,0.00522741899746944,0.036539153949388,"down"
"ENSMUSG00000039385","Cdh6","cadherin 6",12563,-2.25212268472572,-0.738125383657077,9.15450365756253,0.0052441096524203,0.0366174086512987,"down"
"ENSMUSG00000056167","Cnot10","CCR4-NOT transcription complex, subunit 10",78893,0.455132521140549,5.24146547805012,9.15410822229705,0.00524496194254369,0.0366174086512987,"up"
"ENSMUSG00000022471","Xrcc6","X-ray repair complementing defective repair in Chinese hamster cells 6",14375,0.826843174205577,4.3295361106323,9.15300321333236,0.0052473443884041,0.0366174086512987,"up"
"ENSMUSG00000023019","Gpd1","glycerol-3-phosphate dehydrogenase 1 (soluble)",14555,0.941076119471669,8.31877560862262,9.15278592510767,0.00524781300899727,0.0366174086512987,"up"
"ENSMUSG00000042248","Cyp2c37","cytochrome P450, family 2. subfamily c, polypeptide 37",13096,-3.04997203712857,7.55048761343196,9.15127903062852,0.00525106414293838,0.0366174646464317,"down"
"ENSMUSG00000024271","Elp2","elongator acetyltransferase complex subunit 2",58523,0.405535415621652,5.46543421669045,9.15065072960491,0.00525242035121837,0.0366174646464317,"up"
"ENSMUSG00000035629","Rubcn","RUN domain and cysteine-rich domain containing, Beclin 1-interacting protein",100502698,0.511929363568789,4.721637386507,9.14768331212542,0.00525883075320145,0.036646110320887,"up"
"ENSMUSG00000081769","Gm12216","predicted gene 12216",622459,-1.30898223917685,0.87766853951996,9.14623114807713,0.0052619709002153,0.0366519521627857,"down"
"ENSMUSG00000066415","Msl2","MSL complex subunit 2",77853,-0.594230412316305,4.68348148000351,9.14148498825969,0.00527224814382364,0.0367074801898136,"down"
"ENSMUSG00000027398","Il1b","interleukin 1 beta",16176,-2.36058304297965,2.13719363377009,9.13971909839111,0.00527607752134245,0.0367180867011957,"down"
"ENSMUSG00000026749","Nek6","NIMA (never in mitosis gene a)-related expressed kinase 6",59126,0.710621076140463,6.13267769006862,9.13567593635712,0.0052848565836822,0.0367631155010798,"up"
"ENSMUSG00000008090","Fgfrl1","fibroblast growth factor receptor-like 1",116701,1.30332292949278,5.07720905055645,9.11636974443708,0.00532699575809543,0.0370400670114207,"up"
"ENSMUSG00000019989","Enpp3","ectonucleotide pyrophosphatase/phosphodiesterase 3",209558,1.58311165289478,5.39014046055458,9.11358004093604,0.00533311484436386,0.0370664284883482,"up"
"ENSMUSG00000004187","Kifc2","kinesin family member C2",16581,-1.76415684694555,4.375906727978,9.11046618754402,0.00533995394121862,0.037087767500877,"down"
"ENSMUSG00000050994","Adgb","androglobin",215772,-1.27079246457639,2.33012683251783,9.11006149251113,0.00534084348926151,0.037087767500877,"down"
"ENSMUSG00000097577","6230400D17Rik","RIKEN cDNA 6230400D17 gene",76133,-1.71766034731522,0.0060577037123646,9.10637975688871,0.00534894358636983,0.0371278242047806,"down"
